product_id,original_id,name,brand,gender,master_category,sub_category,article_type,base_color,season,year,usage,image_url,price,stock,rating,review_count
PROD-45770,45770,Lomani Men Allure Sport Deo,Lomani,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/c8747dc4fb7866269c075cb260d0f599_images.jpg,73.07,10,4.4,191
PROD-4457,4457,Nike Men's Graphic Black Blue T-shirt,Nike,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/58d8cc299a9504807a43572e4f81d4ac_images.jpg,47.43,29,4.0,194
PROD-36282,36282,SDL by Sweet Dreams Women White Night suits,Sdl,Women,Apparel,Loungewear And Nightwear,Night Suits,White,Summer,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/274512005a5348359b5ef09a36b86a9d_images.jpg,95.84,42,3.7,141
PROD-5585,5585,ADIDAS Men's Barricade 6.0 White Grey Shoe,Adidas,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/beebc36d791b449d6e3dfe55ca8b0d1b_images.jpg,50.57,33,4.8,320
PROD-53615,53615,Q&Q Men Black Digital Watch M010-002,Q&q,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-Black-Digital-Watch_b8b7dc0b3f893422eabe4f2fdb8218c5_images.jpg,153.19,31,4.3,199
PROD-1919,1919,Puma Men's Choco Brown Casual Shoes,Puma,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2010,Casual,https://assets.myntassets.com/v1/images/style/properties/167b219d923d6fd3cc20af216653b496_images.jpg,197.44,43,4.9,123
PROD-11692,11692,Lee Men Navy Blue & Red Check Shirt,Lee,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/20dd93d6b0782706f58c4280b3fa2da7_images.jpg,29.06,38,3.9,125
PROD-56155,56155,Colorbar I-Glide Passionately Gold Eye Pencil 08,Colorbar,Women,Personal Care,Makeup,Kajal And Eyeliner,Gold,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/Colorbar-I-Glide-Passionately-Gold-Eye-Pencil-08_a651be56e10adbfccb1f761fd0c90384_images.jpg,67.92,34,3.7,135
PROD-32410,32410,ADIDAS Women Blue Leggings,Adidas,Women,Apparel,Bottomwear,Leggings,Blue,Summer,2012,Sports,https://assets.myntassets.com/v1/images/style/properties/6d9b73aeec337ef4afcf20b2e6e6a49b_images.jpg,58.52,3,4.8,157
PROD-59921,59921,Diva Women Multi Coloured Kurta,Diva,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/DIVA-Women-Multi-Coloured-Kurti_7caa1f8939f7e0fd98f8a7dabd2f46e0_images.jpg,44.97,16,4.2,25
PROD-40030,40030,ADIDAS Men Black T-shirt,Adidas,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/124d4a466969eedb5d9eaa2401d16c7c_images.jpg,24.04,5,3.8,87
PROD-57087,57087,Elle Women Yellow Skirt,Elle,Women,Apparel,Bottomwear,Skirts,Yellow,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Elle-Women-Yellow-Skirt_6ecbe21830bfc3c04458ba591e0bf9a1_images.jpg,56.47,24,4.7,42
PROD-10740,10740,Disney Unisex Kids Pluto Green Flip Flops,Disney,Unisex,Footwear,Flip Flops,Flip Flops,Green,Winter,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/f7a1d103cda6cef75cfb0fcc865bb324_images.jpg,157.41,22,4.9,31
PROD-4665,4665,ADIDAS Unisex Peachtree Digital Black Watch,Adidas,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,https://assets.myntassets.com/v1/images/style/properties/9ce8e4c6b7ab6ca2166156bf56a50aaf_images.jpg,160.49,10,4.0,70
PROD-56969,56969,HM Women Brown Flats,Hm,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_fc3e4f63117f608868b305e028ac1421_images.jpg,122.95,5,4.6,280
PROD-15232,15232,ADIDAS Originals Men Vespa PK LO Brown Casual Shoes,Adidas,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/9f1f16fb59e3be13e233c1f499d53106_images.jpg,211.12,47,4.0,86
PROD-53427,53427,Alma Women White Printed Kurta,Alma,Women,Apparel,Topwear,Kurtas,White,Fall,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/Alma-Women-Blue-Printed-Kurta_2a575175d4921fcfab66b7ce87debb0d_images.jpg,54.6,0,4.8,266
PROD-47215,47215,Franco Leone Men Black Sandals,Franco,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/74f05d5598e5b113c1c3fd7b8c25330d_images.jpg,141.63,0,4.3,232
PROD-6132,6132,ADIDAS Men's Stripe Polo White T-shirt,Adidas,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/418c4a3b9170e12aa6047a171e570ccc_images.jpg,52.07,31,4.8,176
PROD-23750,23750,Ray-Ban Unisex High Street Purple Sunglasses,Ray-Ban,Unisex,Accessories,Eyewear,Sunglasses,Purple,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Ray-Ban-Unisex-High-Street-Purple-Sunglassesefe5ab4512722a48c4a9f9641d9ed58e_images.jpg,105.13,24,4.0,210
PROD-17565,17565,Mark Taylor Men Blue & White Striped Shirt,Mark,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,https://assets.myntassets.com/v1/images/style/properties/078595c182fd9244f68d4e4fefe2ec0a_images.jpg,57.89,35,4.7,298
PROD-9946,9946,ADIDAS Men Frnt Str Black Sweaters,Adidas,Men,Apparel,Topwear,Sweaters,Black,Fall,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/2cddbf7aaeb2ef93a764af28f46ed1b0_images.jpg,52.96,7,3.8,38
PROD-51370,51370,Spykar Men Black T-shirt,Spykar,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/530dcb878493cf1572ae96754e9a6372_images.jpg,31.45,11,3.8,139
PROD-22682,22682,Wildcraft Unisex Grey Gear for Life Backpack,Wildcraft,Unisex,Accessories,Bags,Backpacks,Grey,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/19e6a6fa7618d7c05a49d047dac893f5_images.jpg,144.77,5,4.5,41
PROD-35635,35635,Gliders Men Black Flip Flops,Gliders,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/9f73c2aba1e66fae5a44e8b00191dddb_images.jpg,146.35,31,3.8,131
PROD-54602,54602,Jockey ELANCE Men Navy Blue Briefs 1004,Jockey,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/2f6b0f7ecb667e0e5d9133d0cb1306ed_images.jpg,46.23,45,4.8,23
PROD-30347,30347,Myntra Men Made In India Off White T-shirt,Myntra,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/cf17ff4d4086c43db321974991fb3e47_images.jpg,54.43,9,4.1,129
PROD-31295,31295,Puma Women Jane White T-shirt,Puma,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/313bb9786f68507f61da80fbfe7a87bb_images.jpg,31.82,36,4.2,206
PROD-3440,3440,Delhi Daredevils Mens Fan Tee,Delhi,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,https://assets.myntassets.com/assets/images/3440/2018/2/28/11519817071511-Delhi-Daredevils-Mens-Fan-Tee-2311519817071304-1.jpg,32.79,31,3.9,251
PROD-12017,12017,Mark Taylor Men Purple White Striped Shirts,Mark,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Formal,https://assets.myntassets.com/v1/images/style/properties/1ae5c5bfadf531b45cbfa02b9cf4b143_images.jpg,41.73,7,4.4,13
PROD-40454,40454,Red Tape Men Black Formal Shoes,Red Tape,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,https://assets.myntassets.com/v1/images/style/properties/1d13b01416ba878eaa5683b01e08f2fc_images.jpg,49.99,29,4.5,179
PROD-10324,10324,Puma Women Heather USP Black Tshirts,Puma,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/8cf0aeae9da913aa14ffa26fb124a43a_images.jpg,23.98,28,4.2,246
PROD-24111,24111,Playboy Men Black Flip Flops,Playboy,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/7ef8820237d831b97dac0038757ddc78_images.jpg,81.75,16,3.8,155
PROD-56531,56531,Streetwear Satin Smooth Mauve Mania Lipcolor 19,Streetwear,Women,Personal Care,Lips,Lipstick,Mauve,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/Streetwear-Satin-Smooth-Mauve-Mania-Lipstick-19_f2d0ee9a0955c49a306054c6f013b7bc_images.jpg,32.41,0,4.4,40
PROD-41586,41586,Basics Men White Striped Shirt,Basics,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/415938bb6b47b8bd3f4de837e8c8b8ab_images.jpg,51.48,30,4.2,219
PROD-32074,32074,Playboy Men White Boxers,Playboy,Men,Apparel,Innerwear,Boxers,White,Summer,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/980cb605e99b490cb7d32f373cad80a3_images.jpg,63.04,7,4.0,137
PROD-14784,14784,Arrow Men Stripes Pink Shirts,Arrow,Men,Apparel,Topwear,Shirts,Pink,Fall,2011,Formal,https://assets.myntassets.com/v1/images/style/properties/b60ddb674b3ba8e28e2a433f0dff9368_images.jpg,58.62,28,3.7,40
PROD-53043,53043,FNF Printed Purple Sari,Fnf,Women,Apparel,Saree,Sarees,Purple,Fall,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Printed-Purple-Sari_4f879e11f714b31f1fe815e7053cba4e_images.jpg,35.13,4,4.8,35
PROD-37506,37506,Esprit Women White Watch,Esprit,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/13e3151eb3e3ec52f4c68d6be79e07ca_images.jpg,119.29,47,4.1,245
PROD-45126,45126,Casio Enticer Women White Dial Watch LTP-1165A-7C2DF(A265),Casio,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,https://assets.myntassets.com/assets/images/45126/2016/2/11/11455184494213-CASIO-Women-White-Dial-Watch-A265-161455184493787-1.jpg,255.26,12,4.4,304
PROD-4201,4201,Disney Kids Boy's Green Crew Sea Life Sialing Kidswear,Disney,Boys,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/1a779ba8c012b6b53d76a9d27cd8ed30_images.jpg,63.55,45,4.5,54
PROD-59579,59579,Revv Men Bronze Coloured Cufflinks,Revv,Men,Accessories,Cufflinks,Cufflinks,Bronze,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Revv-Men-Bronze-Coloured-Cufflinks_3d939252f3d915f20143f50b02bc375b_images.jpg,40.39,4,4.5,83
PROD-52191,52191,Lencia Sterling Silver Earrings,Lencia,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Lencia-Sterling-Silver-Earrings_4416f39b2cdf89c3c9cb540ca9a119f5_images.jpg,141.91,29,4.6,104
PROD-32848,32848,Grendha Women Romance Pink Flats,Grendha,Women,Footwear,Shoes,Flats,Pink,Winter,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/6a61aa0a1f13e670c36ff0e9d0485a49_images.jpg,216.51,4,4.6,51
PROD-51714,51714,Allen Solly Unisex Sunglasses AS236-C4,Allen,Unisex,Accessories,Eyewear,Sunglasses,Purple,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Allen-Solly-Unisex-White-Sunglass_f948b7d68b414924475439ea05b2a6e4_images.jpg,116.93,0,4.6,227
PROD-3818,3818,Disney Kids Boy's Green Pooh Tiger Kidswear,Disney,Boys,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/4c4ce8ddde4d8b15eca3be222cd5f0e1_images.jpg,60.25,49,4.7,71
PROD-7484,7484,Nike Women's As Cruise Pink T-shirt,Nike,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/aa8d83f62e568eb0f9d9742809bcab4d_images.jpg,59.4,0,4.0,131
PROD-47671,47671,Femella Women White & Black Scarf,Femella,Women,Accessories,Scarves,Scarves,White,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/34892eb683d3584cdb9135cd22a27cfc_images.jpg,48.07,0,4.3,137
PROD-6556,6556,Nike Men's Club Pique Blue Polo T-shirt,Nike,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/8bec26df5cdc5992fd94ae428cf85bc9_images.jpg,42.33,18,4.8,63
PROD-18975,18975,ADIDAS Originals Men Red Tshirt,Adidas,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/d906fae88a3e9c4c05f706cd94bf8530_images.jpg,28.46,18,4.8,122
PROD-23334,23334,W Women Maroon Printed Tunic,W,Women,Apparel,Topwear,Tunics,Maroon,Fall,2011,Ethnic,https://assets.myntassets.com/v1/images/style/properties/30347ac0bb3881f42a2470c00203af02_images.jpg,35.98,37,4.3,49
PROD-17101,17101,Lino Perros Women Flower Blue Wallet,Lino,Women,Accessories,Wallets,Wallets,Blue,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/a36c0953e6fa5597f43f3684ed636a0c_images.jpg,59.48,28,4.8,242
PROD-12473,12473,Clarks Men Leather Black Formal Shoes,Clarks,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013,Formal,https://assets.myntassets.com/v1/images/style/properties/12e804dedd42df745eea611fe63dae0f_images.jpg,171.99,37,4.6,160
PROD-26646,26646,Puma Men Driving Power Black Shoes,Puma,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/8a057b91b19c6a85c91e021ac972049c_images.jpg,63.55,24,3.9,113
PROD-48639,48639,Lucera Women Gold Earrings,Lucera,Women,Accessories,Jewellery,Earrings,Silver,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/a76b1d0ffb01c041f5b873ccacd824f2_images.jpg,50.37,27,4.6,178
PROD-30723,30723,Fabindia Boys Printed Blue Kurta,Fabindia,Boys,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/99ec97b9a4d7517c59a63ca000ad2def_images.jpg,38.64,15,4.2,264
PROD-46591,46591,Catwalk Women Black Heels,Catwalk,Women,Footwear,Shoes,Heels,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/eacf6886e2a03f7c0c8d4d2364b943b2_images.jpg,218.09,27,3.8,57
PROD-51526,51526,Fastrack Men Black Watch NB9332pp02,Fastrack,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Fastrack-Men-Black-Watch_dc68c8d8d253692be86a7b4cfc6455d8_images.jpg,139.66,6,4.4,265
PROD-23106,23106,Turtle Men Formal Maroon Accessory Gift Set,Turtle,Men,Accessories,Accessories,Accessory Gift Set,Maroon,Winter,2011,Formal,https://assets.myntassets.com/v1/images/style/properties/Turtle-Men-Formal-Maroon-Tie-Cufflink-and-Pocket-Square-Combo-Set_0300937276eb4e85818305f101911e9c_images.jpg,53.51,25,4.5,293
PROD-17333,17333,Pepe Jeans Men Casual Sunglasses,Pepe,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/e95aab644e876b7553ae3030e5fcf22b_images.jpg,101.44,4,4.2,217
PROD-6764,6764,Timberland Men Blue & White Striped Polo T-shirt,Timberland,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/Timberland-Men-Blue---White-Striped-Polo-T-shirt_91acff7b4c19391642ed74919a08c1e2_images.jpg,31.19,41,3.8,306
PROD-54868,54868,Ivory Tag Women Blazing Stone Multicolour Necklace,Ivory,Women,Accessories,Jewellery,Necklace And Chains,Gold,Fall,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Blazing-Stone-Multicolour-Necklace_47287337e1a1073bc5a070c5f78b5a24_images.jpg,87.8,40,3.7,195
PROD-12641,12641,Probase Men Printed White Tshirts,Probase,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/c8b6878470fdf7c94ba15825bd1e3a39_images.jpg,46.98,3,4.4,313
PROD-55186,55186,Lakme Absolute Fast & Fabulous Purple Potion Lavender Nail Polish 11,Lakme,Women,Personal Care,Nails,Nail Polish,Lavender,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/Lakme-Absolute-Fast---Fabulous-Purple-Potion-Lavender-Nail-Polish-11_731355d87a12ef69d2378a0a19d1a600_images.jpg,81.7,18,4.5,122
PROD-26474,26474,Puma Men Graphic Print Green T-shirt,Puma,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/9fd8208ed6ea0e08e0085769cc9d5d5d_images.jpg,64.35,10,4.5,253
PROD-3216,3216,Carlton London Men Brown Sandal,Carlton,Men,Footwear,Sandal,Sandals,Brown,Fall,2010,Casual,https://assets.myntassets.com/v1/images/style/properties/268415c898df76a5bb570d98a325d7c2_images.jpg,50.03,43,3.9,245
PROD-42131,42131,Nike Men Black Air Max Sports Shoes,Nike,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,https://assets.myntassets.com/v1/images/style/properties/8647aec9876b687d33aaf3db2652abcb_images.jpg,159.25,16,4.7,160
PROD-54054,54054,Myntra Women Green Leggings,Myntra,Women,Apparel,Bottomwear,Leggings,Green,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Myntra-Women-Green-Leggings_c3f2ae6db638ffd6b30c9bf1483febba_images.jpg,52.01,38,4.0,84
PROD-13793,13793,Proline Mens Solid Blue Polo Tshirt,Proline,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/c48efeac1044f20c7180b4d3c76961ed_images.jpg,30.17,25,4.6,173
PROD-24323,24323,ADIDAS Unisex Black Casual Backpack,Adidas,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/a423228708b5b88ddd8f727325d5e17d_images.jpg,65.34,46,4.2,73
PROD-33394,33394,Baggit Women Jhoola Parinacrush Brown Handbag,Baggit,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/ac9e18fc99c15d94f653c9afab20e4ff_images.jpg,114.32,17,4.1,124
PROD-1541,1541,Puma Men's Ballistic Spike White Green Shoe,Puma,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,https://assets.myntassets.com/v1/images/style/properties/f64b458800bc9aff9805bb53ea1d01e3_images.jpg,195.77,42,4.5,84
PROD-40666,40666,Lee Women Rosa Navy Blue Top,Lee,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/ff868776272d0e4f4fe92280ebadc3ce_images.jpg,67.98,48,4.5,201
PROD-32246,32246,Fabindia Women Pink Patiala,Fabindia,Women,Apparel,Bottomwear,Patiala,Pink,Summer,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/89444d7bef936580414d636cb68768f3_images.jpg,42.82,45,4.6,60
PROD-56703,56703,Fabindia Men Beige Kurta,Fabindia,Men,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/Fabindia-Men-Beige-Kurta_f87620b0b2a19c0bb12b1d372df5242a_images.jpg,66.59,42,4.7,197
PROD-37734,37734,John Players Men Retro Beat Blue Shirt,John,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/b524e647fe9f889111169547f7625a07_images.jpg,53.64,13,4.1,8
PROD-20783,20783,Carlton London  Women Casual Beige Sandals,Carlton,Women,Footwear,Shoes,Flats,Beige,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/91de0f3e5a506c94abe57f8166d83251_images.jpg,203.52,32,3.7,74
PROD-21651,21651,Enamor Women Classique White Bra,Enamor,Women,Apparel,Innerwear,Bra,White,Fall,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/90e520cf2e29aa7d8cc6f370b3504e54_images.jpg,33.44,23,4.0,140
PROD-15464,15464,Puma Men Frost HD Black Jackets,Puma,Men,Apparel,Topwear,Jackets,Black,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/85f47dfbba3ab33522858d0234746389_images.jpg,121.68,5,3.9,160
PROD-4033,4033,Myntra Men's I am Not Paid enough To Be Nice Black T-shirt,Myntra,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/9e09aa68b275cb3bd40ca697f1e457f9_images.jpg,33.05,3,4.0,194
PROD-1787,1787,Lotto Men Court Logo White-Silver Shoe,Lotto,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,https://assets.myntassets.com/v1/images/style/properties/e57147ef28336ef367569a98fb2ec3da_images.jpg,206.35,49,4.1,244
PROD-33152,33152,Gini and Jony Girls Printed Green Top,Gini,Girls,Apparel,Topwear,Tops,Green,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/59c6bb73f4e4d48f1ab3535dd19c3f14_images.jpg,45.28,18,4.2,209
PROD-25037,25037,Nike Women Long Purple Leggings,Nike,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/ad518fdc7e912c81fb41400fea377c34_images.jpg,39.42,21,4.6,166
PROD-11202,11202,Carrera Men Black Watch,Carrera,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/26f51e31204af18ac76d3db71c33b9b4_images.jpg,296.01,30,4.1,161
